% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.351050127e+02 -2.269849873e+02 -2.269849873e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +2.105964140e+02 -2.514935860e+02 -2.514935860e+02 +9.5269e-01 +1.8555e+00 +3.3916e+00 +8.7167e-01 -3.4092e-01 -8.2988e-01 -7.0035e-01 +1.1398e+00 +2.2634e+00 +4.3659e-01
13 0 +2.082237437e+02 -2.538662563e+02 -2.538662563e+02 -1.4328e+00 -1.2060e+00 -2.1982e+00 -1.9457e+00 +4.5346e+00 +1.7131e+00 +1.7511e+00 +2.3730e+00 +1.2117e+00 -1.5158e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.704655230e+02 +6.481255230e+02 +6.481255230e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +4.099990731e+02 +4.876590731e+02 +4.876590731e+02 +1.9451e+00 -2.9300e+00 +1.0018e+00 -2.7132e+00 -4.4572e-01 -8.5854e-01 +1.2188e-01 +2.7826e+00 +5.7180e-01 -1.4534e+00
13 0 +3.318657641e+02 +4.095257641e+02 +4.095257641e+02 +1.6285e+00 -1.4422e+00 +7.6180e-01 -2.1364e+00 +3.1656e-01 -2.5128e+00 +1.8477e+00 +2.8544e+00 -1.3683e-01 -2.2011e+00
15 0 +2.696170811e+02 +3.472770811e+02 +3.472770811e+02 +2.4809e+00 -3.5943e+00 -2.9401e+00 -4.3744e-01 +6.1622e-01 -7.7961e-01 +2.0545e+00 -2.5821e+00 +1.3335e+00 -2.2678e+00
16 0 +2.545385093e+02 +3.321985093e+02 +3.321985093e+02 +2.5170e+00 +1.5308e+00 +2.4555e+00 +1.1347e+00 +1.3295e+00 +1.8716e+00 +5.3769e-01 +1.9948e+00 -1.7017e+00 -3.5522e+00
20 0 +2.341016953e+02 +3.117616953e+02 +3.117616953e+02 +2.3198e+00 -4.2938e-01 -2.0993e+00 +1.4060e+00 +1.3435e+00 -9.8852e-02 +2.9740e+00 -7.8217e-01 +2.1438e+00 -3.8376e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.651383853e+02 +8.808183853e+02 +8.808183853e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.622348446e+02 +4.779148446e+02 +4.779148446e+02 -3.8205e+00 -3.8897e+00 +4.2043e-01 -4.7689e-01 -2.1940e+00 -5.8354e-01 -1.8577e+00 -5.3381e-01 -2.7613e+00 +2.5395e-01
13 0 +2.989973794e+02 +4.146773794e+02 +4.146773794e+02 +2.1503e-01 -1.5630e+00 -1.2552e+00 -4.5276e-01 +3.1597e-01 -3.1561e-01 -3.2306e+00 -1.7635e-01 -3.2767e+00 -8.5705e-01
19 0 +2.669631823e+02 +3.826431823e+02 +3.826431823e+02 -3.7693e-02 +4.8671e-01 +2.0546e+00 -3.2699e+00 -5.3907e-01 -9.5936e-01 -2.7395e+00 +3.8451e+00 -3.2293e+00 -1.5394e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.211002619e+02 +3.173902619e+02 +3.173902619e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +3.129223462e+02 +3.092123462e+02 +3.092123462e+02 +2.6635e+00 +1.1686e+00 -2.3596e+00 +5.4328e-02 +2.4966e+00 -4.1688e-01 -1.9886e+00 -3.6893e-01 -7.8590e-01 +1.7130e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.321800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.126387241e+02 +3.448187241e+02 +3.448187241e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
