% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.216787575e+01 +7.934787575e+01 +7.934787575e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 0 +4.167781518e+01 +7.885781518e+01 +7.885781518e+01 -4.0254e+00 +6.9009e-01 +1.4809e+00
34 0 +3.737261949e+01 +7.455261949e+01 +7.455261949e+01 -5.8882e+00 +8.7232e-01 +2.9771e+00
35 0 +2.663829714e+01 +6.381829714e+01 +6.381829714e+01 -3.7405e+00 +8.9387e-01 +2.0046e+00
40 0 +2.234647243e+01 +5.952647243e+01 +5.952647243e+01 -3.8079e+00 +1.7991e+00 +2.7724e+00
44 0 +2.160257306e+01 +5.878257306e+01 +5.878257306e+01 -3.0616e+00 +2.1465e+00 +1.0691e+00
46 0 +1.857043027e+01 +5.575043027e+01 +5.575043027e+01 -5.5950e+00 +1.6284e+00 +2.4789e+00
50 0 +1.178453664e+01 +4.896453664e+01 +4.896453664e+01 -4.2251e+00 +1.9945e+00 +1.0078e+00
52 0 +8.329143871e+00 +4.550914387e+01 +4.550914387e+01 -4.1137e+00 +2.0517e+00 +1.1907e+00
56 0 +6.877568359e+00 +4.405756836e+01 +4.405756836e+01 -4.3176e+00 +2.3217e+00 +1.8165e+00
66 0 +4.887076074e+00 +4.206707607e+01 +4.206707607e+01 -3.5496e+00 +1.9387e+00 +1.9229e+00
