% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.249607145e+04 +2.149607145e+04 +2.149607145e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.602385683e+03 +3.602385683e+03 +3.602385683e+03 -1.8186e+00 -3.8542e-01 -4.0667e+00
6 0 +3.955570213e+03 +2.955570213e+03 +2.955570213e+03 -1.4932e+00 -5.5690e-01 +1.3315e+00
7 0 +3.202836626e+03 +2.202836626e+03 +2.202836626e+03 -1.4434e+00 +3.6258e-01 -2.6286e-01
9 0 +1.951742286e+03 +9.517422857e+02 +9.517422857e+02 -2.1909e+00 -1.3947e+00 +2.0969e+00
11 0 +8.018614660e+02 -1.981385340e+02 -1.981385340e+02 -3.9711e+00 +2.1085e+00 +2.1769e+00
13 0 +2.077946984e+02 -7.922053016e+02 -7.922053016e+02 -2.4577e+00 +8.2877e-01 +2.9104e-01
21 0 +1.145768968e+02 -8.854231032e+02 -8.854231032e+02 -4.7871e+00 +2.0418e+00 +3.6377e+00
24 0 +1.039692464e+02 -8.960307536e+02 -8.960307536e+02 -4.7662e+00 +1.6879e+00 +2.0643e+00
37 0 +5.665212118e+01 -9.433478788e+02 -9.433478788e+02 -4.6740e+00 +2.8437e-01 +9.7791e-01
42 0 +4.143820385e+01 -9.585617961e+02 -9.585617961e+02 -4.2386e+00 +9.4905e-01 +1.0204e+00
54 0 +6.373247549e+00 -9.936267525e+02 -9.936267525e+02 -3.9954e+00 +4.0883e-01 +5.9642e-01
62 0 +2.151509665e+00 -9.978484903e+02 -9.978484903e+02 -3.1775e+00 +7.3339e-01 +9.1789e-01
