% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.773964217e+03 +1.803934217e+03 +1.803934217e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.449644894e+03 +2.397934894e+03 +2.397934894e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
22 0 +2.273540881e+03 +2.221830881e+03 +2.221830881e+03 +4.2374e+00 +7.4658e-01 -1.1747e+00 -1.1904e-01 -1.8811e-01 -1.2402e+00 -2.0784e-02 +1.2997e+00 -5.1784e+00 -5.8435e-01 -2.4491e+00 -2.3243e-01 +8.6967e-01 +2.2925e+00 -3.4653e-01 +1.4422e+00 -1.4402e+00 +1.3392e+00 +1.8567e+00 -4.3814e-01
31 0 +2.047931212e+03 +1.996221212e+03 +1.996221212e+03 +5.0338e+00 +5.8451e+00 -1.7889e+00 -1.4632e+00 +1.0204e+00 -5.3428e-01 -2.6361e+00 +1.2112e+00 -4.2199e+00 -2.9030e-02 -2.4461e+00 +1.1902e+00 +4.1322e+00 -5.0286e-01 -1.0392e+00 -3.8228e-01 -4.0901e+00 +2.3701e+00 +4.4236e+00 -2.1616e+00
49 0 +1.792083364e+03 +1.740373364e+03 +1.740373364e+03 +3.0130e+00 +1.9110e+00 -2.1728e+00 -1.8057e+00 +2.3843e+00 -5.6362e-01 -1.7293e+00 +5.5239e-02 -5.2924e-01 -1.6384e+00 +1.4961e+00 +1.1594e+00 -8.2843e-01 +2.2548e+00 +5.6339e-01 +1.5115e-01 -8.4610e-01 +4.1215e+00 +1.5020e+00 +1.0148e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.018658347e+03 +1.738708347e+03 +1.738708347e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.926286861e+03 +2.858276861e+03 +2.858276861e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.068050719e+03 +2.181360719e+03 +2.181360719e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +1.748418064e+03 +1.861728064e+03 +1.861728064e+03 +1.2935e+00 -1.6349e+00 +5.2909e-01 +3.7728e-01 +4.3471e+00 -1.2769e+00 +3.9021e+00 -5.0891e+00 +6.6456e-01 +1.2479e+00 +1.6116e+00 +2.5833e+00 +9.0117e-01 -4.2854e-01 -2.0002e+00 +3.5567e+00 +1.1756e+00 +2.7260e+00 -4.3339e+00 -2.6906e+00
