% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.360873310e+06 +2.361193500e+06 +2.361193500e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.687230853e+06 +1.687551043e+06 +1.687551043e+06 +2.2658e+00 +4.0707e+00 +2.0462e-01
4 0 +1.945133320e+05 +1.948335220e+05 +1.948335220e+05 -2.2654e+00 +4.0736e-01 +9.8288e-01
5 0 +6.225901349e+04 +6.257920349e+04 +6.257920349e+04 -1.6212e+00 -1.5997e+00 +1.6514e+00
32 0 +2.872466413e+04 +2.904485413e+04 +2.904485413e+04 -2.5923e+00 +2.5283e+00 +1.4808e+00
45 0 +2.705669440e+04 +2.737688440e+04 +2.737688440e+04 +1.3662e+00 +2.8883e+00 +1.4168e+00
58 0 +2.148511257e+04 +2.180530257e+04 +2.180530257e+04 -4.0775e+00 +4.6823e-01 +1.5128e+00
65 0 +1.522816751e+04 +1.554835751e+04 +1.554835751e+04 -4.1073e+00 +6.0581e-01 +1.3149e+00
68 0 +1.239772171e+04 +1.271791171e+04 +1.271791171e+04 -1.9156e+00 +1.1155e+00 +1.4337e+00
72 0 +9.077898448e+03 +9.398088448e+03 +9.398088448e+03 -1.5007e+00 +1.6268e-02 +1.4510e+00
