% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.000870275e+06 +1.001002195e+06 +1.001002195e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.971283421e+05 +7.972602621e+05 +7.972602621e+05 -1.0998e+00 +1.3151e+00 +2.1505e-01 +3.5186e+00 -2.0512e-02 +7.0008e-02 -3.6720e-01 +1.8868e+00 -1.2053e+00 -1.8321e+00 -9.3000e-01 +2.3732e+00 -2.5066e+00 -9.1044e-01 -1.5907e+00 -1.9556e+00 -1.7152e+00 +2.1970e+00 +2.2697e+00 +1.0095e+00
8 0 +7.162263884e+05 +7.163583084e+05 +7.163583084e+05 -9.3952e-02 +2.1171e-01 -2.1525e+00 -1.1678e+00 -1.0848e+00 +8.2905e-02 -2.0871e+00 +2.0963e+00 +1.3398e-01 -1.1067e+00 -2.1649e+00 +1.3901e+00 -2.2889e-01 +7.5965e-02 -3.6908e+00 +8.1946e-01 -2.2936e+00 +4.1650e+00 +1.9768e+00 +2.9462e+00
14 0 +5.814332507e+05 +5.815651707e+05 +5.815651707e+05 -1.4627e+00 +3.3046e+00 -2.1032e+00 -3.3209e+00 +6.3333e-01 +1.9605e+00 -4.9573e+00 +1.5682e+00 +1.0992e+00 -7.5588e-01 -2.3073e+00 +5.8434e-01 -1.9465e+00 -8.2901e-01 -2.2178e+00 +3.1876e+00 +1.1700e+00 +2.7648e+00 +1.3618e+00 +3.4329e+00
31 0 +5.486405594e+05 +5.487724794e+05 +5.487724794e+05 -9.7284e-01 +4.1016e-01 +1.3832e-01 -1.3569e+00 -5.9132e+00 -5.2057e+00 -5.3024e+00 +4.1059e+00 +3.7864e+00 -1.2670e+00 -1.3331e+00 +2.3147e+00 -1.5305e+00 +6.2091e-01 -4.3477e+00 +1.0220e+00 +1.4364e+00 +5.3188e+00 +1.9116e+00 +1.1390e+00
33 0 +2.794557574e+05 +2.795876774e+05 +2.795876774e+05 -1.7280e-01 +3.1144e+00 -2.9468e+00 -2.5044e+00 -1.9505e+00 -3.3243e+00 -4.5912e+00 +4.6836e+00 +3.7183e+00 +1.3335e+00 -1.7590e+00 +2.0299e+00 -3.8741e+00 +2.4636e+00 -2.0626e+00 +9.2180e-01 -2.0828e+00 +1.8972e+00 -1.8124e+00 +1.6454e+00
53 0 +2.473943332e+05 +2.475262532e+05 +2.475262532e+05 -6.6871e-01 +4.8355e-01 -4.5912e+00 -1.2329e+00 -3.1410e+00 -2.7062e+00 -5.6272e+00 +3.2974e+00 +3.2850e+00 +1.0208e+00 -2.2407e+00 +9.2169e-01 -5.1244e+00 +1.5565e+00 -2.4350e+00 -3.6645e+00 -4.5497e-01 +1.3040e+00 +4.8940e-01 +5.8865e+00
66 0 +2.036254585e+05 +2.037573785e+05 +2.037573785e+05 -1.4509e+00 +3.8062e+00 -4.5926e+00 +8.4886e-01 -4.7414e+00 -3.5265e+00 -2.1049e+00 +2.2139e+00 +2.7516e+00 -1.4455e+00 -7.6504e-01 +4.8341e+00 -4.3946e+00 +2.8299e+00 -3.1080e+00 -1.9861e-02 +1.7963e+00 +5.3613e-01 +1.4866e+00 +1.2637e+00
81 0 +1.903538605e+05 +1.904857805e+05 +1.904857805e+05 -3.6541e+00 +3.9379e+00 -3.8296e+00 +3.4151e+00 -6.3340e+00 -2.5021e+00 -2.5400e+00 +4.0022e+00 +4.0439e+00 +2.2890e+00 -2.5244e+00 -1.3285e+00 -6.0756e+00 +1.8561e+00 -3.0468e+00 -1.9942e+00 +4.4767e-01 +7.5602e-01 +3.1336e+00 +2.3147e+00
87 0 +1.036747495e+05 +1.038066695e+05 +1.038066695e+05 -1.4680e+00 +8.3453e+00 -2.8935e+00 +9.3635e-01 -5.0929e+00 -3.7042e+00 -6.9344e+00 +2.4126e+00 +4.3909e-01 +1.3617e-01 -1.0026e+00 -1.3382e-01 -2.0206e+00 +2.8944e+00 -5.3971e+00 -1.3568e+00 +7.7785e-02 +3.1861e-01 +3.6271e+00 +2.4850e+00
93 0 +1.498519134e+04 +1.511711134e+04 +1.511711134e+04 -5.2231e+00 +7.2023e+00 -5.3277e+00 +1.8621e+00 -5.6601e+00 -3.0846e+00 -7.0561e+00 +3.4029e-01 +1.8240e+00 -5.4458e-01 -1.7975e+00 +3.7706e+00 -2.7211e+00 +3.8781e-01 -2.1873e+00 -6.7105e-01 +3.1933e+00 +1.2023e+00 +2.8197e+00 +2.2393e+00
126 0 +6.323770653e+03 +6.455690653e+03 +6.455690653e+03 -8.3518e+00 +6.2318e+00 -5.4060e+00 +1.0138e+00 -6.8821e+00 -8.6651e+00 -1.0035e+01 +3.7358e+00 +2.0877e+00 +8.5549e-01 -2.8874e+00 +3.2280e+00 -1.1511e+00 +1.5286e+00 -1.4625e-02 -1.5853e+00 +2.3004e+00 +9.6332e-01 -5.9284e-01 +4.9205e+00
129 0 +3.947617402e+03 +4.079537402e+03 +4.079537402e+03 -6.2673e+00 +5.0468e+00 -7.9030e+00 +2.7166e+00 -1.0443e+01 -4.3261e+00 -1.0161e+01 +1.5579e+00 +3.9059e+00 -3.3927e-01 -1.5654e+00 -8.8372e-02 -5.1632e+00 +1.0410e+00 -1.4534e-01 -2.1131e+00 +5.6434e+00 +2.2196e-01 +7.7777e-01 +5.0296e+00
173 0 +2.010090577e+03 +2.142010577e+03 +2.142010577e+03 -1.5398e+01 +6.0392e+00 -5.8873e+00 +1.9693e+00 -5.7773e+00 -4.2057e+00 -1.2406e+01 +6.5337e-01 +1.8553e+00 +2.6551e+00 -1.0739e+00 +4.6967e+00 -3.3713e+00 +1.1109e+00 +2.2615e+00 -2.0715e+00 +9.5124e+00 -2.2873e+00 +2.1287e+00 +6.1061e+00
180 0 +5.901045847e+02 +7.220245847e+02 +7.220245847e+02 -6.2385e+00 +6.2562e+00 -6.8322e+00 +1.2877e+00 -2.9785e+00 -9.0256e+00 -8.1903e+00 +4.8194e+00 -3.2742e+00 +2.6975e-01 -3.9125e+00 +1.7234e+00 -4.5931e+00 +3.9629e+00 +3.6448e+00 -4.3723e+00 +4.6749e+00 -1.9846e+00 +4.6977e-01 +4.3948e+00
