% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.081138830e+01 +1.375213883e+02 +1.375213883e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +5.887945112e+01 +1.255894511e+02 +1.255894511e+02 +3.2368e-01 +1.3898e+00 -1.6651e+00
8 0 +5.593821516e+01 +1.226482152e+02 +1.226482152e+02 -2.0223e+00 +1.6392e+00 -1.8034e+00
9 0 +3.890731977e+01 +1.056173198e+02 +1.056173198e+02 +1.8116e+00 +5.1496e+00 -6.7328e+00
10 0 +3.337323291e+01 +1.000832329e+02 +1.000832329e+02 -3.8083e+00 +5.1767e+00 -6.0701e+00
14 0 +3.273672454e+01 +9.944672454e+01 +9.944672454e+01 -1.8306e+00 -2.8813e+00 -2.7133e+00
18 0 +2.300440250e+01 +8.971440250e+01 +8.971440250e+01 -2.5590e+00 +1.5027e+00 -7.1545e+00
19 0 +7.817044012e+00 +7.452704401e+01 +7.452704401e+01 -1.2667e-01 -4.0691e+00 -7.3012e+00
24 0 +3.308817879e+00 +7.001881788e+01 +7.001881788e+01 -2.0972e+00 -4.8716e+00 -8.3095e+00
30 0 +7.053135887e-01 +6.741531359e+01 +6.741531359e+01 -4.2947e+00 -1.0775e+01 -8.6583e+00
34 0 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -9.0750e+00 -1.4306e+01 -8.4934e+00
